product_title,source,product_url,product_price,product_photo,product_star_rating,product_num_ratings,asin,position,device_category,price_missing,has_discount
Unihertz Jelly Star Smallest 3.0 Inch Android 13 Smartphone Unlocked,Unihertz,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:5962121409729783720,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",219.99,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQMr5VRVfNL3SS3iK0YD8jPCYUiuyC9usFqG8rbUrXy5MoFeGfZZxafzfohKfokUnlPH9YAfD04eVANaukPtzYtYyEPt_ua8y9DT_3iaXU-,4.8,131.0,5962121409729783720,12,phones,False,False
Google Pixel 10,Google Store,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:10198687345510140767,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",799.0,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRvNUtRD5Qbi-OAyQNPn1r0ZKXeKsJ_lS9kJI6jy6mMzyEdDINVYeQ4tjlW-M20aXAcOxnsfjd9lkJMsA7JzUcm-_eybfz3mqYeaYx6gniVch9aa34MC3Ul,4.6,2000.0,10198687345510140767,13,phones,False,False
Samsung Galaxy A37 5G 128GB Awesome Charcoal,Cricket Wireless,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:1190915285058863524,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",49.99,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQv7YmLlyZ2Hw4TIsyRrxk-q6lh__kd9QrMLu1t74mELzywD4cVfvHldj1ZlcoEkxHk5wqd0NkxD5t64Umm-GX1xiJhEJn2xwwxjXo7udd20Eb1X_0D6fMJsA,,,1190915285058863524,14,phones,False,False
Samsung Galaxy S25,Walmart - Wireless Source,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:6612124133586791833,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",419.98,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQuo0O7E4iUffm8CnZvu4VDLb_tfcR-kCqk1sOjdq0QCXK3WAOwI4uG57Kzrhi5mwH73JSLytRzJkKVreveAoeJ0OpUuAQZ48vbJPdRRvhQ58iZCac0YxYvJw,4.7,51000.0,6612124133586791833,15,phones,False,False
Samsung Galaxy A16 128gb,Best Buy,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:18022129312679801660,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",49.99,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRFEbK11TjRmHxo8kDY3hLy24HS-E4swI7Q6LtnJUjX6nwgagmOI2xw3I9jPKkjhe5yrAss29pAdIPpNlyQF65Tc7gaFMXp_3SWWqU7kF_X,3.6,233.0,18022129312679801660,16,phones,False,False
T-Mobile Revvl 8 Pro (with 36 monthly payments + plan) - REVVL Smartphone,T-Mobile,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,productid:11470998996535060268,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRDhe1WpkRearMJFIFADqIXfVaMRYagK7zYq50XIsUtpygxtix6x7NW3IMic2GAAfV1a0qfSAVSZmahVFEwInwVSdu2efCOBA,,,11470998996535060268,17,phones,True,False
Apple iPhone 16,Cricket Wireless,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:7236910580703698952,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",729.99,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRm-WNfNSbui86fFPlznUeYYX2IbqCCvY77R2i_gybay4gjX9f3pRVWGCh_RER_eSJ3erYrxaDABibh3TeYBX8doN6Ycf-ugr46hKwCefKOZA8txp55MLER,4.4,7300.0,7236910580703698952,18,phones,False,False
Google Pixel 10 Pro,Google Store,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:17966061849261729532,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",999.0,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSZFX9fcQY-HF_oMZCmE4YaNVDJN5SAKHGD4UUFbu-EgVSZQW3S_CHZXj7B2DWlrkb888e1gVWeHzuRLe1b_CdSNGHV_MpwkqjvDBSxa9I,4.4,2300.0,17966061849261729532,19,phones,False,False
Nothing Phone,Nothing US,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:1484878542014373250,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",699.0,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQ3EiGyI8HhXmyKCKY-SwGA2XpubcXJliUvTMxSFIINDmPlGhJmagZno0e2w5H6GAq7zngUoKhYmMvPawBW0pFxGCE4qgpHYZi3KKJMYPgk1KO0MscSWG0K,4.6,135.0,1484878542014373250,20,phones,False,False
Samsung Galaxy A37 5G,Best Buy,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:12333568566732460124,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",449.99,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTio1-bJM9dvAUJfQI5pxhmFuMYm51jTmAr31eHKGvlk1gA0NEmZNni49Jqr9sUzT2YGZSM-Tn_a2eqaWl5Y1qHxipMCUAVVKbXTSdAW1U,4.8,3800.0,12333568566732460124,21,phones,False,False
LG V60 ThinQ 5G,Cellification.com,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:11481292866058239766,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",219.44,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSI25eFjE-i0D3JzBG5hD2UUoRMIRgZ74FX6KuLhQJswAFHkKZWIRJks3Q8w0Xvd8gg_5AFl9ODBtlAwAN5VNiVPhhNPmN7a9aPUVtmV3vuC9a6_Oa2Qe4Y,4.6,776.0,11481292866058239766,22,phones,False,False
Apple iPhone 12,Walmart - Reebelo,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:18227612043248410567,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",179.0,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRE0Y_UUuO2oQdfAUYMDdC_tpsZYF83bb6FFJU0mccWKClUJjL-RjHHyttUC2pr03z6w-vzceDIOqSEBk4KF-p4Xr4q85je2udVcu8JBcwG,4.3,34000.0,18227612043248410567,23,phones,False,False
Samsung Galaxy S26 Ultra 256GB Black,Cricket Wireless,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:3145822468661968037,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",699.99,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcT4oQKhTG-1kXGfMffUyMMthEh5Y6f9AUgqrDf5UUFSVxRMJu7wN3C1B6C9Sgi_ewcylqWJe8RUSzMw7g8vMdDDqdIJPK0uZxJOUsxedmpnaJlHYzmk7pfw,,,3145822468661968037,24,phones,False,False
Apple iPhone 17,T-Mobile for Business,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:5994121237232962926,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcR8e4va5yatGoYyhsrHixhWrdJ8oHvz5DjBt_A0V1wBfhaunOZLiTQF3OYQPeKoaE4NFjPU2iuyleh5vF7TwS6fN99lV1ri6g,4.6,15000.0,5994121237232962926,25,phones,True,False
Samsung Galaxy A15 5G,Best Buy,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:1457332131463047245,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",79.99,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSvhyAP5ZP8j1X_aZ-NlKv7_AMmdCtXcx78hHjgAFs-6r_Y6YttcVUsitATAzUlqzqVLTWZZumnruTI6GZlOPKSKUbPBr4hCWmkgg_hz3Ac,4.3,3200.0,1457332131463047245,26,phones,False,False
Google Pixel 10 Pro XL,Google Store,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:8928480161483299948,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSTD4dfnkNdlscMaukadjYFKwmE5Q6iKQv08DRMEaOgBdMqSz-WPDumhtsIOYm4uCGn_SqQyV7C4mGbsO6U1Y_4QHi-KU6Cpx7jqSk4_ZsG,4.5,2300.0,8928480161483299948,27,phones,True,False
"NUU B40 5G Unlocked Android Smartphone 6.7” AMOLED + 1.6"" Vista Display with 120Hz Refresh Rate",NUU,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:12977439413889418203,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",249.99,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTATWKNnmLDm0tpqIRacFK8qVY1nh7UbpuzG-2dm3VuJyYu14PnwgGqlI_d1RedlOkhuRafSYSsiWr0UNvaydkJZVtC2-rDJ4_4hwYJw5pY4jMriRNCBBMsUA,,,12977439413889418203,28,phones,False,False
Unihertz Jelly Max,Unihertz,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:4391467042258554874,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",339.99,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTYHQGqu5sz2hZJ_g8rvA9jGzLijS1yYXfj1N1zBn4FllaI_CvNeYvBBDtI0_y_nYBBJfKlfuqVlKlwtzexf70bAHBgRMgzT7KxjRWClW8,4.5,47.0,4391467042258554874,29,phones,False,False
Samsung Galaxy A27 5G,Boost Mobile,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:2573687983041544940,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",349.99,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTGymuIoIE_ojUICHnkJfE70j8iPRzwDZG-iIYM_kzqxjlgKr_d-BGwKtlGLD3lyPRzkUF5mFBJKEmWcdJ1fRiXieU_ZdL8SQiVHMOgHdqJ5jQSiv5juDur,3.7,3.0,2573687983041544940,30,phones,False,False
BLU G65L G1130WW 128GB,Best Buy,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:6342547359550694685,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",149.99,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQBNw3xJbxH7UAcGDG7s8wSN4rK-nHlT5Cpg4wisdKP_6gMQAkFIYoBJCX-KPCCSh_g_fljQmyCx9Jw0dPKIZmAQi3oqN7AjjN5iwYgb_0,4.0,37.0,6342547359550694685,31,phones,False,False
Apple iPhone 17 Pro Max,Walmart - 2ndphoneclub,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:8065089511755541673,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQk3SrkjrEkiCYSNwCiLxrSqsAgTSSK_DFKKlDxDzH2wdci35sPyFa2Eu4j1g0rVtSiSsVcLnBlFBZxn2T3ygj036lHVV9UPQifwStrZVvfTteML4HW_Txx7w,3.8,3500.0,8065089511755541673,32,phones,True,False
Apple iPhone 15 128GB Black - Available With Cricket Wireless Plan,Cricket Wireless,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,productid:10381625117188221237,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",349.99,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTklE7yLprMsMl_gi7wkTEbDEhsA7SIMvzz34paH46mhDwf6pgvzexJxBJROc8ZA317DFaC99DX9RAij4P7rRjswODY0siZNFwn4rRzlrgcuz6CueTjdITneg,3.8,36.0,10381625117188221237,33,phones,False,False
Samsung Galaxy S26 Ultra,Consumer Cellular,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:12926680768389084268,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSlCwyHjdkGWVjX809ynwncHAjKHemDLSF3D4ANmnuI4Qp1yIUgwo1hmlpefusYnEs9Gj0QERbLCS7OKjifvdvucjBjad6JObR8KKifLx1LazUEFdMkcnHBxw,4.8,57000.0,12926680768389084268,34,phones,True,False
Motorola moto g 2026,Cell2Get,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:2573120649916652599,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",193.45,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTQnkBI8uuqonSqdq0RphMNiEEGTrqzLTYz6jGxi2yiKmPDjTvcyjp3k9FSzr5nKJwQbqwp-yTqhnc_bshJqWJSfFJdFv0l0VUxKAMEs0U,4.3,115.0,2573120649916652599,35,phones,False,False
Total Wireless Motorola 2025 Moto g 5G,Best Buy,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:2482042715794200436,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",39.99,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcT6TLfry1FaY1qNj97kv_mK543h7lOPAXggAhhI43NVpai0nmIDZuDFnaMnzOfy2MQA7uQfhxpOWFUs_I6khQJw8CzAUFha7n-21HWOwmGX,4.2,88.0,2482042715794200436,36,phones,False,False
Samsung Galaxy Z Flip8,Mint Mobile,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:5662499505405013682,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQgKoTQv6Boj1jXj3gn-XJP7W-aNp2DtdxH3Q7HR6dIgjNbKU1g6J3rauBb2bPl_pVZXkwBLWvb53I8RMU0kD3P38iMgK1JoxKfl3H0VR9MzQe0DjuP31X0,4.9,13000.0,5662499505405013682,37,phones,True,False
Unihertz Jelly 2E 4gb/64gb 3,Unihertz,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:7366361967125568446,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",159.99,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcR8KuzP3xJa8CsWbm46KwFV0IylHd0Mq-d2iQePfPJeYNpt70l0rM7JzRgb7sZ_fMfAFor47lrxLjSfEYYfKCURnuhXf-oEmtAfnZa5H4fOVPk-NEkArpjwaQ,4.2,77.0,7366361967125568446,38,phones,False,False
Samsung Galaxy Z Fold7 Smartphone,bkstr.com,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:10231620088247711834,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQYdYVrycv58vOBW95-i38Cge98UukoQeHy6Hs_KPGaQUXMZjTJCKmGI4igDhQ6ZUq8EWmSt2rcLy4k4vIzMfQMd099jBl-dw,4.7,26000.0,10231620088247711834,39,phones,True,False
Apple iPhone 15 - Black - 128GB (with 36 monthly payments + plan),T-Mobile,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,productid:8345423428288821281,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRX2OAgKWhI8zye1GJb8DXGaeSGIKkMbeAl5TLySJz1R3KCKzpl3SHHMdjM6BiWXFefN_OU2cwVGdxPqcD61o-5BC_dMv2Gpw,4.6,29000.0,8345423428288821281,40,phones,True,False
Apple iPhone 16 Pro Titanium,Walmart - Networkstore,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:3210463941460833695,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",829.97,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTGlFrbk7SL37coOu3Ter1Pv1ztyWJJd-Q8IKU2i26iyreQWtBEMNxT5LTxXFp4WH_0zqJslVk3KKJjtdvHONIpKj6eCvxC5XMp-kE3TgA,4.2,5800.0,3210463941460833695,2,phones,False,False
Samsung Galaxy Z Flip7,Best Buy,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:11577913971984319420,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR8N5Jt9TnnR1ORCllcGlWgWtMh3mZ9S7BFAlQmAoXOa4jVz3LylHJitiIYIFfcXce3xDs3DN1QVaI5QJPbL7NCXBOKRlhdwpKtBnbyaKg,4.6,14000.0,11577913971984319420,4,phones,True,False
Fossibot F112 Pro 5g 8gb/256gb 6.8,FOSSiBOT - Main,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:4250617937393754077,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",239.99,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTkEdpNWtMKmIhx5qIXXz3zTENTwdhfVpCTaNefoWECzw0BgoEgV4G499e3qAcJ-wb1N4p_RBWWBhKmMEHF4X93S7_xktskVsAska6SEcoC2hTfu66FTVT-VQ,4.3,7.0,4250617937393754077,5,phones,False,False
Motorola moto g power 2025,CPR Cell Phone Repair by DMV Wireless,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:4017854550939954213,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",150.0,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR_PgOXCtM30hiLpE4Fcxuq4mf7TNhe70CFbc6cKeLafsBqBpWv5DVMQPrOG_1XgqAmzYWLhAZtoQbUwwRq8nTTynZJKdanQNwCMQ7KspYV,4.2,455.0,4017854550939954213,6,phones,False,False
Samsung Galaxy Z Flip8,Consumer Cellular,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:4061667408889018392,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",999.99,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTpuIwiHyrtpc-YjTh8mWxfRg_9Ra1B9p781xVTgGG1xv_E93zbn2wW9WrtkKFNbf6h7VWT1p5WhbSDtdVM_rtBUj-Z3rSaGQFS4pnldkCTWooTyWl0etF3,4.9,13000.0,4061667408889018392,7,phones,False,False
Apple iPhone 13 Pro Max,Walmart - ELECTRONIC DEALS INC,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:11642078117092691172,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",484.0,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcR3I7EvWo6ov2DOQiE6YjsSO4_fGdG_9imX6MmNRMqxR01r5ck89AIateLlr4CHalB0VtdbtoSnS2I1L6aNkaWpE120IZU75zM4nb225ew,4.3,12000.0,11642078117092691172,8,phones,False,False
Samsung Galaxy S23 FE,Best Buy,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:14749632123786252088,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",449.98,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRkkpAghTemTECZtjvqDqylWhxuNby2qJYsDO17KhuAyuli0bB97Jk6W6GARCwvKcHBVVKcSs7pl3VIzUeia_m_tmCEIXH646XZywPwo1DyPZLF_L9w25jf,4.5,11000.0,14749632123786252088,10,phones,False,False
Motorola Edge 2025 XT2519-1,Motorola - United States,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:7812283428707904573,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",449.99,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcS854sgI0gr3Z4GwDuLias3MzgRDLZ7GT-wfNwlvbyz3rGxZkUQuaa-88--GXl0rkT1Gj5DY8AaxuWLLw2HisrJB2BaEXyCVPTakbu8OqAntEOehBfCj004zg,4.0,103.0,7812283428707904573,11,phones,False,False
Bea-Fon N2,agmmobile.com,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:11701949729676046010,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",69.9,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRGj0uo1D5xxWH70L6JYzcFqY_SVbsR7wBaDHmIm1U5Hscqgm68pW7r9Pi-BvOloXszGxeD8h2qW1Ob2j134p1FeRYiEzaaYXnlDRc7ge7899BVqlSJHiXFRQ,4.7,6.0,11701949729676046010,12,phones,False,False
Cricket Samsung Galaxy A17,Walmart,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:15617201143445824957,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",79.0,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQnZr6UXsAZO8MResar-c7yAkz74XWyMgjEL1fs7ydHHDBR7eaB7bUA5l69nIYpnbeXvibKyIOVw-SrbZ5hqreXnsMjO0bo1pJrpGDdDJ8gaa9OylF6Is487Wps,4.5,16000.0,15617201143445824957,13,phones,False,False
Google Pixel 9,Flash Mobile,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:8204806712530577798,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",799.0,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTupCZQbA_eEB1kCoOIorta7RBNj6VtH8xtah0sOLfkb1C8PkOybHofWEZcwyzFcbpob1i9Ulac-NTE8qztdPdpqQuiN8_idDBAznqdEPWo6wLrJ4fQDXXPjA,4.5,1600.0,8204806712530577798,14,phones,False,False
Nothing Phone,Nothing US,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:11498129293316966939,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",799.0,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQ3EiGyI8HhXmyKCKY-SwGA2XpubcXJliUvTMxSFIINDmPlGhJmagZno0e2w5H6GAq7zngUoKhYmMvPawBW0pFxGCE4qgpHYZi3KKJMYPgk1KO0MscSWG0K,4.3,67.0,11498129293316966939,16,phones,False,False
"OUKITEL wp66 5G Rugged Phone 6.6'' FHD+ Display 11,000mAh Big Battery 108MP Camera Android 16",oukitel.com,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:6140123044974887820,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",449.99,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQTzjttqYcG-ojLcO740GXELyRD7n0JIO3gvG-3S3UMJV_9TiGUn7F8rKwbYF4VVeZ3LBZ0P2I5NvX8E97bo7grWeOQgHi4sC1CYLh9L_wNKVnB4BV7aNGo,,,6140123044974887820,17,phones,False,False
LG V60 ThinQ 5G,Cell2Get,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:7338164223543016563,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",224.99,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSU5ZXl4bIQnQPtSpoQwX8Oulx0ubDI785SJkKcxZNbobNw4iFrik7q6537wVdvy1orjbrrIuZjgF6ynPeCiD6uoXf5oiOI1PBgPFXcLF0Z_5kJ-8iGsYmr,4.3,976.0,7338164223543016563,18,phones,False,False
Apple iPhone 14,Walmart - Cell Surfers,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:1230388296225396604,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",294.44,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRh1N45SRkJ-4a22kgelNtk_J5B98ltD6M656sMCWZZiJ2kAWE11MyBIHXlMr5wv0OqvJuR1Ku02a07ucg2Ckefgo2Z-z56oebcs0BrFaE,4.4,14000.0,1230388296225396604,19,phones,False,False
